time	地 区	发病数	死亡数	发病率	死亡率
Sep-16	甘肃省	11	0	0.0425	
Jun-16	四川省	41	0	0.0504	
Feb-16	贵州省	8	0	0.0228	
Apr-16	重庆市	48	0	0.1605	
Aug-16	全国	669	0	0.0491	
Jul-16	天津市	42	0	0.2769	
May-16	黑龙江省	1	0	0.0026	
Oct-16	陕西省	28	0	0.0742	
May-16	甘肃省	9	0	0.0347	
Feb-16	山西省	5	0	0.0137	
Sep-16	重庆市	36	0	0.1203	
Aug-16	上海市	1	0	0.0041	
Mar-16	浙江省	24	0	0.0436	
Feb-16	甘肃省	5	0	0.0193	
May-16	四川省	46	0	0.0565	
Oct-16	贵州省	3	0	0.0086	
Aug-16	江西省	6	0	0.0132	
Sep-16	北京市	6	0	0.0279	
Dec-16	内蒙古	2	0	0.008	
May-16	江西省	3	0	0.0066	
May-16	新疆	20	0	0.087	
Nov-16	四川省	14	0	0.0172	
Jan-16	贵州省	1	0	0.0029	
Aug-16	内蒙古	1	0	0.004	
Nov-16	全国	418	1	0.0307	0.0001
Oct-16	重庆市	19	0	0.0635	
Jun-16	陕西省	83	0	0.2199	
Nov-16	安徽省	1	0	0.0016	
Feb-16	四川省	33	0	0.0405	
Jul-16	陕西省	74	0	0.196	
Nov-16	湖北省	5	0	0.0086	
Mar-16	广东省	63	0	0.0587	
Sep-16	陕西省	32	0	0.0848	
Jul-16	重庆市	97	0	0.3243	
Apr-16	江苏省	7	0	0.0088	
Feb-16	新疆	96	0	0.4177	
Oct-16	安徽省	2	0	0.0033	
Apr-16	全国	428	1	0.0314	0.0001
Nov-16	浙江省	3	0	0.0054	
Jun-16	广东省	48	0	0.0448	
Aug-16	新疆	9	0	0.0392	
Jun-16	河南省	8	0	0.0085	
Nov-16	内蒙古	2	0	0.008	
Apr-16	黑龙江省	2	0	0.0052	
Nov-16	江西省	7	0	0.0154	
Dec-16	贵州省	2	0	0.0057	
Jul-16	内蒙古	1	0	0.004	
Apr-16	四川省	30	0	0.0369	
Jul-16	四川省	48	0	0.059	
Sep-16	内蒙古	1	0	0.004	
Dec-16	浙江省	5	0	0.0091	
Jul-16	湖南省	5	0	0.0074	
Jan-16	陕西省	44	0	0.1166	
Nov-16	山东省	190	0	0.1941	
Sep-16	江西省	4	0	0.0088	
Jun-16	河北省	26	0	0.0352	
Oct-16	广西	1	0	0.0021	
Apr-16	陕西省	41	0	0.1086	
May-16	湖南省	6	0	0.0089	
May-16	山西省	11	0	0.0302	
Jan-16	湖北省	3	0	0.0052	
Jan-16	天津市	14	0	0.0923	
Nov-16	重庆市	15	0	0.0501	
Oct-16	广东省	36	0	0.0336	
Jan-16	河南省	3	0	0.0032	
Apr-16	江西省	3	0	0.0066	
May-16	全国	454	0	0.0333	
Jul-16	北京市	13	0	0.0604	
Mar-16	江西省	5	0	0.011	
Mar-16	内蒙古	1	0	0.004	
Dec-16	山西省	11	0	0.0302	
Jan-16	四川省	18	0	0.0221	
Aug-16	北京市	10	0	0.0465	
Apr-16	山西省	3	0	0.0082	
Aug-16	湖北省	7	0	0.012	
Nov-16	河南省	14	0	0.0148	
Sep-16	浙江省	5	0	0.0091	
Jan-16	黑龙江省	2	0	0.0052	
May-16	山东省	113	0	0.1154	
Dec-16	安徽省	3	0	0.0049	
Aug-16	广东省	78	0	0.0727	
Nov-16	宁夏	1	0	0.0151	
Dec-16	广东省	43	0	0.0401	
Jan-16	浙江省	4	0	0.0073	
Feb-16	江西省	1	0	0.0022	
Jan-16	重庆市	33	0	0.1103	
Feb-16	北京市	7	0	0.0325	
Aug-16	陕西省	86	0	0.2278	
Oct-16	北京市	13	0	0.0604	
Jan-16	湖南省	6	0	0.0089	
Dec-16	黑龙江省	4	0	0.0104	
Aug-16	重庆市	70	0	0.234	
Aug-16	安徽省	2	0	0.0033	
Aug-16	甘肃省	18	0	0.0695	
Oct-16	河南省	3	0	0.0032	
Oct-16	浙江省	4	0	0.0073	
Feb-16	全国	470	0	0.0345	
Mar-16	重庆市	56	0	0.1872	
Jun-16	上海市	1	0	0.0041	
Sep-16	云南省	4	0	0.0085	
Jul-16	上海市	2	0	0.0082	
Mar-16	贵州省	8	0	0.0228	
Jul-16	山东省	143	0	0.1461	
Feb-16	陕西省	55	0	0.1457	
May-16	陕西省	50	0	0.1324	
May-16	广东省	44	0	0.041	
Mar-16	陕西省	54	0	0.143	
Dec-16	福建省	1	0	0.0026	
Oct-16	湖南省	2	0	0.003	
Jul-16	山西省	12	0	0.0329	
Oct-16	湖北省	1	0	0.0017	
Aug-16	云南省	5	0	0.0106	
Dec-16	湖南省	6	0	0.0089	
Dec-16	重庆市	18	0	0.0602	
Apr-16	天津市	28	0	0.1846	
Aug-16	四川省	41	0	0.0504	
Jun-16	云南省	4	0	0.0085	
Oct-16	黑龙江省	1	0	0.0026	
Sep-16	河南省	6	0	0.0064	
Nov-16	新疆	12	0	0.0522	
Feb-16	广东省	30	0	0.028	
Feb-16	天津市	19	0	0.1253	
Nov-16	陕西省	27	0	0.0715	
Apr-16	甘肃省	8	0	0.0309	
Oct-16	甘肃省	10	0	0.0386	
May-16	吉林省	1	0	0.0036	
Sep-16	黑龙江省	4	0	0.0104	
Oct-16	云南省	4	0	0.0085	
Nov-16	甘肃省	8	0	0.0309	
Jun-16	宁夏	1	0	0.0151	
Sep-16	山西省	10	0	0.0274	
Feb-16	重庆市	77	0	0.2574	
Mar-16	北京市	8	0	0.0372	
Nov-16	贵州省	1	0	0.0029	
Dec-16	天津市	39	0	0.2571	
Mar-16	天津市	14	0	0.0923	
Nov-16	北京市	2	1	0.0093	0.0046
Mar-16	甘肃省	9	0	0.0347	
Sep-16	广西	1	0	0.0021	
May-16	贵州省	7	0	0.02	
Apr-16	北京市	7	1	0.0325	0.0046
Dec-16	河南省	9	0	0.0095	
Sep-16	广东省	65	0	0.0606	
Aug-16	江苏省	3	0	0.0038	
Nov-16	湖南省	4	0	0.0059	
Feb-16	湖南省	8	0	0.0119	
May-16	湖北省	1	0	0.0017	
May-16	内蒙古	1	0	0.004	
Jul-16	黑龙江省	3	0	0.0078	
Aug-16	河南省	25	0	0.0265	
Dec-16	湖北省	11	0	0.0189	
Mar-16	云南省	6	0	0.0127	
Sep-16	新疆	9	0	0.0392	
Mar-16	建设兵团	3	0	0.1098	
Oct-16	河北省	34	0	0.046	
Oct-16	江西省	3	0	0.0066	
Jul-16	云南省	2	0	0.0042	
Jan-16	云南省	1	0	0.0021	
Aug-16	湖南省	10	0	0.0148	
May-16	云南省	6	0	0.0127	
Mar-16	全国	519	0	0.0381	
Nov-16	广东省	44	0	0.041	
Jan-16	建设兵团	1	0	0.0366	
Oct-16	山东省	130	0	0.1328	
Jun-16	安徽省	1	0	0.0016	
Aug-16	贵州省	10	0	0.0285	
Jan-16	河北省	10	0	0.0135	
Jun-16	江苏省	1	0	0.0013	
May-16	浙江省	13	0	0.0236	
Jul-16	安徽省	1	0	0.0016	
Jun-16	新疆	16	0	0.0696	
May-16	河南省	6	0	0.0064	
Feb-16	河南省	9	0	0.0095	
Oct-16	山西省	11	0	0.0302	
May-16	河北省	21	0	0.0284	
Sep-16	山东省	138	0	0.141	
Aug-16	山西省	13	0	0.0356	
Dec-16	辽宁省	1	0	0.0023	
Nov-16	河北省	27	0	0.0366	
Sep-16	湖南省	8	0	0.0119	
Jun-16	黑龙江省	2	0	0.0052	
Sep-16	天津市	37	0	0.2439	
Jul-16	浙江省	18	0	0.0327	
May-16	北京市	9	0	0.0418	
Dec-16	吉林省	1	0	0.0036	
May-16	重庆市	71	0	0.2373	
Sep-16	河北省	29	0	0.0393	
Jan-16	广东省	27	0	0.0252	
Dec-16	甘肃省	12	0	0.0463	
Nov-16	山西省	19	0	0.0521	
Jun-16	天津市	19	0	0.1253	
Apr-16	山东省	87	0	0.0889	
Jan-16	安徽省	3	0	0.0049	
Mar-16	湖南省	15	0	0.0223	
Aug-16	广西	2	0	0.0042	
Jun-16	湖北省	5	0	0.0086	
Jun-16	浙江省	15	0	0.0272	
Jun-16	江西省	9	0	0.0198	
Oct-16	新疆	14	0	0.0609	
Feb-16	云南省	3	0	0.0064	
Jan-16	山西省	2	0	0.0055	
Jul-16	江西省	9	0	0.0198	
Jun-16	全国	499	1	0.0366	0.0001
Oct-16	上海市	1	0	0.0041	
Dec-16	全国	388	0	0.0285	
Mar-16	青海省	3	0	0.0514	
Feb-16	河北省	23	0	0.0311	
Aug-16	浙江省	14	0	0.0254	
Jun-16	北京市	6	1	0.0279	0.0046
Dec-16	北京市	6	0	0.0279	
Nov-16	云南省	1	0	0.0021	
May-16	安徽省	2	0	0.0033	
Sep-16	贵州省	4	0	0.0114	
Jun-16	山东省	119	0	0.1216	
Sep-16	四川省	17	0	0.0209	
Apr-16	云南省	4	0	0.0085	
Dec-16	山东省	134	0	0.1369	
Mar-16	安徽省	7	0	0.0115	
Feb-16	宁夏	1	0	0.0151	
Dec-16	河北省	33	0	0.0447	
Mar-16	山东省	74	0	0.0756	
Jun-16	湖南省	4	0	0.0059	
Aug-16	河北省	57	0	0.0772	
Jul-16	广东省	53	0	0.0494	
Jan-16	甘肃省	4	0	0.0154	
Jan-16	江西省	3	0	0.0066	
Jan-16	山东省	62	0	0.0633	
Feb-16	黑龙江省	3	0	0.0078	
Sep-16	全国	427	0	0.0313	
Apr-16	安徽省	1	0	0.0016	
Jan-16	北京市	4	0	0.0186	
Jul-16	甘肃省	20	0	0.0772	
Jun-16	甘肃省	6	0	0.0232	
Jun-16	重庆市	73	0	0.244	
Jun-16	山西省	6	0	0.0164	
Apr-16	浙江省	27	0	0.049	
Feb-16	安徽省	2	0	0.0033	
Jul-16	湖北省	1	0	0.0017	
Jul-16	河北省	37	0	0.0501	
Feb-16	江苏省	3	0	0.0038	
Jan-16	新疆	90	0	0.3916	
Feb-16	浙江省	13	0	0.0236	
Dec-16	云南省	2	0	0.0042	
Dec-16	新疆	13	0	0.0566	
Apr-16	河北省	30	0	0.0406	
Apr-16	湖南省	7	0	0.0104	
Aug-16	天津市	41	0	0.2703	
Dec-16	陕西省	20	0	0.053	
